,Search String,Title,Media,Link,Date,Search Engine
1023,Google and Phone,"Baidu, not Google, to power AI on Samsung Galaxy S24 series phones in China",Business Standard,/url?q=https://www.business-standard.com/technology/tech-news/baidu-not-google-to-power-ai-on-samsung-galaxy-s24-series-phones-in-china-124012900138_1.html&sa=U&ved=2ahUKEwia6aDkh4KEAxU-s5UCHbhIBSkQxfQBegQICRAC&usg=AOvVaw3VWXkuW_b63FVq15PHsIgQ,2023-10-29 12:57:38.343662,Google
1024,Google and Phone,WhatsApp Chats Will Now Be Saved On Google Drive Storage On Android Phones,Times Now,/url?q=https://www.timesnownews.com/technology-science/whatsapp-chats-will-now-be-saved-on-google-drive-storage-on-android-phones-article-107218616&sa=U&ved=2ahUKEwia6aDkh4KEAxU-s5UCHbhIBSkQxfQBegQIAhAC&usg=AOvVaw1szr6W8iwb_P_niHpngucy,2021-01-29 12:57:38.343662,Google
1025,Google and Phone,5 reasons you should update your Google Pixel phone ASAP,ZDNet,/url?q=https://www.zdnet.com/article/5-reasons-you-should-update-your-google-pixel-phone-asap/&sa=U&ved=2ahUKEwia6aDkh4KEAxU-s5UCHbhIBSkQxfQBegQIAxAC&usg=AOvVaw1dAWNtHJW9AkBJ0_Xr8mx6,2024-01-29 12:56:38.343662,Google
1026,Google and Phone,"The AI features on Galaxy S24 phones in China are powered by Baidu, not Google - GSMArena.com news",GSMArena.com,/url?q=https://www.gsmarena.com/the_ai_features_on_galaxy_s24_phones_in_china_is_powered_by_baidu_not_google-news-61372.php&sa=U&ved=2ahUKEwia6aDkh4KEAxU-s5UCHbhIBSkQxfQBegQIBBAC&usg=AOvVaw0j6fNSAaguw6ZymIOAWZPo,2024-01-29 11:57:38.343662,Google
1027,Google and Phone,Google Pixel phones unusable after January 2024 system update,Bleeping Computer,/url?q=https://www.bleepingcomputer.com/news/google/google-pixel-phones-unusable-after-january-2024-system-update/&sa=U&ved=2ahUKEwia6aDkh4KEAxU-s5UCHbhIBSkQxfQBegQIBxAC&usg=AOvVaw28chtePHUmgqmgXQmmLihA,2024-01-28 12:57:38.343662,Google
1028,Google and Phone,Google's latest Pixel phone update adds new AI tools and a working thermometer,Engadget,/url?q=https://www.engadget.com/googles-latest-pixel-phone-update-adds-new-ai-tools-and-a-working-thermometer-140006522.html&sa=U&ved=2ahUKEwia6aDkh4KEAxU-s5UCHbhIBSkQxfQBegQIBRAC&usg=AOvVaw3noxiLsqlkGLMmvCQ7h88V,2023-12-29 12:57:38.343662,Google
1029,Google and Phone,How to access Google's Circle to Search smartness on any Android phone today,Computerworld,/url?q=https://www.computerworld.com/article/3712442/google-circle-to-search-android.html&sa=U&ved=2ahUKEwia6aDkh4KEAxU-s5UCHbhIBSkQxfQBegQIARAC&usg=AOvVaw0ThzMnePBHQEN-q7sJHBFe,2023-01-29 12:57:38.343662,Google
1030,Google and Phone,Why Google's cheaper Pixel 8 is the real star of its Android phone lineup,ZDNET,/url?q=https://www.zdnet.com/article/why-googles-cheaper-pixel-8-is-the-real-star-of-its-android-phone-lineup/&sa=U&ved=2ahUKEwia6aDkh4KEAxU-s5UCHbhIBSkQxfQBegQICBAC&usg=AOvVaw1_SM-OfFlSFnMMQ2hH3L3j,2024-01-29 12:54:38.343662,Google
1031,Google and Phone,WhatsApp is now using Google drive storage to save chat backup in Android phones,India Today,/url?q=https://www.indiatoday.in/technology/news/story/whatsapp-is-now-using-google-drive-storage-to-save-chat-backup-in-android-phones-2494746-2024-01-29&sa=U&ved=2ahUKEwia6aDkh4KEAxU-s5UCHbhIBSkQxfQBegQIBhAC&usg=AOvVaw2ZeyVQLJscIhJEuo1o9dRS,2024-01-29 09:57:38.343662,Google
1032,Google and Phone,Google Pixel 8 vs. Nothing Phone 2: Clash of unique identities,Android Police,/url?q=https://www.androidpolice.com/google-pixel-8-vs-nothing-phone-2/&sa=U&ved=2ahUKEwjdx97kh4KEAxXkrJUCHZn2AI84ChDF9AF6BAgDEAI&usg=AOvVaw1Yu-Bx9ruD1hqAh_JbAB8y,2024-01-26 12:57:38.343662,Google
1033,Google and Phone,The Best Google Pixel Phone in 2024,Business Insider,/url?q=https://www.businessinsider.com/guides/tech/best-google-pixel-phone&sa=U&ved=2ahUKEwjdx97kh4KEAxXkrJUCHZn2AI84ChDF9AF6BAgJEAI&usg=AOvVaw2Cg7dGphLR1Vi2Btdj5sav,2023-10-29 12:57:38.343662,Google
1034,Google and Phone,The 5 Best Android Phones of 2024 | Reviews by Wirecutter,The New York Times,/url?q=https://www.nytimes.com/wirecutter/reviews/best-android-phone/&sa=U&ved=2ahUKEwjdx97kh4KEAxXkrJUCHZn2AI84ChDF9AF6BAgGEAI&usg=AOvVaw2I4BB8k2I4uPZE5NUrLzka,2021-01-29 12:57:38.359281,Google
1035,Google and Phone,"Samsung, Google are making phones like Galaxy S24 Ultra, Pixel 8 even better with AI; here’s how",Business Today,/url?q=https://www.businesstoday.in/tech-today/video/samsung-google-are-making-phones-like-galaxy-s24-ultra-pixel-8-even-better-with-ai-heres-how-414929-2024-01-25&sa=U&ved=2ahUKEwjdx97kh4KEAxXkrJUCHZn2AI84ChDF9AF6BAgEEAI&usg=AOvVaw2V0MMh_f8KbqOyBm3QCPjJ,2024-01-29 12:55:38.359281,Google
1036,Google and Phone,Google Investigating New Bug That’s Causing ‘Havoc’ On Pixel Phones,Forbes,/url?q=https://www.forbes.com/sites/jaymcgregor/2024/01/24/new-google-pixel-8-android-storage-bug/&sa=U&ved=2ahUKEwjdx97kh4KEAxXkrJUCHZn2AI84ChDF9AF6BAgAEAI&usg=AOvVaw1ooO_ukpZoTUJQbXuYa5Gj,2024-01-29 10:57:38.359281,Google
1037,Google and Phone,Google's Pixel 8 phones now come in a new mint color,The Verge,/url?q=https://www.theverge.com/2024/1/24/24049317/google-pixel-8-pro-mint-color-announced-hands-on&sa=U&ved=2ahUKEwjdx97kh4KEAxXkrJUCHZn2AI84ChDF9AF6BAgCEAI&usg=AOvVaw0LfATQTOyUuaUzaz1l4Olp,2024-01-27 12:57:38.359281,Google
1038,Google and Phone,Trendsetter Google Pixel 8 hits lowest price on record,PhoneArena,/url?q=https://www.phonearena.com/news/Trendsetter-Google-Pixel-8-hits-lowest-price-on-record_id154756&sa=U&ved=2ahUKEwjdx97kh4KEAxXkrJUCHZn2AI84ChDF9AF6BAgHEAI&usg=AOvVaw1dNoORfhygFfMH8OG5mE1c,2023-11-29 12:57:38.359281,Google
1039,Google and Phone,Google Could Follow Apple’s Design Style For The Next Pixel Phones: All Details,News18,/url?q=https://www.news18.com/tech/google-could-follow-apples-design-style-for-the-next-pixel-phones-all-details-8752957.html&sa=U&ved=2ahUKEwjdx97kh4KEAxXkrJUCHZn2AI84ChDF9AF6BAgBEAI&usg=AOvVaw0GOutjjXlofwFnH-ZMeiCC,2022-01-29 12:57:38.359281,Google
1040,Google and Phone,Google's Pixel phone update introduces new health features and AI tools,nextbigwhat,/url?q=https://nextbigwhat.com/googles-pixel-phone-update-introduces-new-health-features-and-ai-tools/&sa=U&ved=2ahUKEwjdx97kh4KEAxXkrJUCHZn2AI84ChDF9AF6BAgIEAI&usg=AOvVaw3AsiOm2ZRaghLMkyUnAs3U,2024-01-29 12:53:38.359281,Google
1041,Google and Phone,Don’t update your Google Pixel phone — you might break it,Digital Trends,/url?q=https://www.digitaltrends.com/mobile/google-pixel-january-2024-system-update-breaking-phones-news/&sa=U&ved=2ahUKEwjdx97kh4KEAxXkrJUCHZn2AI84ChDF9AF6BAgFEAI&usg=AOvVaw0vf4Ml0BKNE83iLZya1Qfd,2024-01-29 08:57:38.359281,Google
1042,Google and Phone,Google Pixel 9 Pro Leak Surfaces. Here's The First Look Of The Flagship Phone,ABP LIVE,/url?q=https://news.abplive.com/technology/gadgets/google-pixel-9-pro-leak-render-onleaks-specs-design-change-flat-display-features-specs-launch-fall-1658966&sa=U&ved=2ahUKEwiI_Zvlh4KEAxX2jZUCHeIjB8s4FBDF9AF6BAgHEAI&usg=AOvVaw19_AjG3nE6mahzplikVaZl,2024-01-25 12:57:38.359281,Google
1043,Google and Phone,Pixel 8 Pro Update Lets You Check People's Temperature and Circle to Search,CNET,/url?q=https://www.cnet.com/tech/mobile/pixel-8-pro-update-lets-you-check-peoples-temperature-and-circle-to-search/&sa=U&ved=2ahUKEwiI_Zvlh4KEAxX2jZUCHeIjB8s4FBDF9AF6BAgJEAI&usg=AOvVaw3otxqPOUXXAw3FKezayUs7,2023-09-29 12:57:38.359281,Google
1044,Google and Phone,Samsung Galaxy S24+ vs. Google Pixel 8 Pro: Machine learning showdown,Android Police,/url?q=https://www.androidpolice.com/samsung-galaxy-s24-plus-vs-google-pixel-8-pro/&sa=U&ved=2ahUKEwiI_Zvlh4KEAxX2jZUCHeIjB8s4FBDF9AF6BAgIEAI&usg=AOvVaw3KymyX3JOuesv2k4M50KAn,2020-01-29 12:57:38.359281,Google
1045,Google and Phone,"Google Pixel bug is back, locking many users out of their phone's storage",ZDNet,/url?q=https://www.zdnet.com/article/google-pixel-bug-is-back-locking-many-users-out-of-their-phones-storage/&sa=U&ved=2ahUKEwiI_Zvlh4KEAxX2jZUCHeIjB8s4FBDF9AF6BAgGEAI&usg=AOvVaw1NTyrYdsWbqphh_ZgT6jT1,2024-01-29 12:55:38.359281,Google
1046,Google and Phone,Samsung Galaxy S24 vs. Google Pixel 8: which Android phone is best?,Digital Trends,/url?q=https://www.digitaltrends.com/mobile/samsung-galaxy-s24-vs-google-pixel-8/&sa=U&ved=2ahUKEwiI_Zvlh4KEAxX2jZUCHeIjB8s4FBDF9AF6BAgCEAI&usg=AOvVaw2Kw5HWbrLfqmBtC--Z8Eln,2024-01-29 10:57:38.359281,Google
1047,Google and Phone,Google Pixel 6 review – still a top value Android handset in 2024,Digital Spy,/url?q=https://www.digitalspy.com/tech/a40164211/google-pixel-6-review/&sa=U&ved=2ahUKEwiI_Zvlh4KEAxX2jZUCHeIjB8s4FBDF9AF6BAgFEAI&usg=AOvVaw0EVMIougUADQNx0yN8vkMt,2024-01-27 12:57:38.359281,Google
1048,Google and Phone,The Google Pixel 7 is a great Android phone for most of us,Digital Spy,/url?q=https://www.digitalspy.com/tech/a41704475/google-pixel-7-review/&sa=U&ved=2ahUKEwiI_Zvlh4KEAxX2jZUCHeIjB8s4FBDF9AF6BAgEEAI&usg=AOvVaw229AaOX0WFoOROZyOU005c,2023-11-29 12:57:38.359281,Google
1049,Google and Phone,Google Pixel 6a review: Still one of the best value Android phones,Digital Spy,/url?q=https://www.digitalspy.com/tech/a40795079/google-pixel-6a-review/&sa=U&ved=2ahUKEwiI_Zvlh4KEAxX2jZUCHeIjB8s4FBDF9AF6BAgBEAI&usg=AOvVaw3ILzBR-KVkPrZu20G6l1zY,2022-01-29 12:57:38.359281,Google
1050,Google and Phone,Best Pixel phone deals in 2024,XDA Developers,/url?q=https://www.xda-developers.com/best-pixel-phone-deals/&sa=U&ved=2ahUKEwiI_Zvlh4KEAxX2jZUCHeIjB8s4FBDF9AF6BAgDEAI&usg=AOvVaw2JejKKQ9qywAspxluX6AsJ,2024-01-29 12:52:38.359281,Google
1051,Google and Phone,"The ultimate Pixel 8 series guide: release date, reviews, and comparisons",PhoneArena,/url?q=https://www.phonearena.com/pixel-8-guide&sa=U&ved=2ahUKEwiI_Zvlh4KEAxX2jZUCHeIjB8s4FBDF9AF6BAgAEAI&usg=AOvVaw1TZI7fi16356LwlMomsIc_,2024-01-29 07:57:38.359281,Google
1052,Google and Phone,Samsung's new phones replace Google AI with Baidu in China,The Verge,/url?q=https://www.theverge.com/2024/1/26/24051509/samsung-galaxy-s24-china-launch-baidu-ernie-artificial-intelligence-ai&sa=U&ved=2ahUKEwjF0tjlh4KEAxXsrZUCHWevAck4HhDF9AF6BAgAEAI&usg=AOvVaw2uKPVX-__mio7mvfTgdfVm,2024-01-24 12:57:38.359281,Google
1053,Google and Phone,The Pixel 8 has an amazing camera. Can this new Android phone beat it?,Digital Trends,/url?q=https://www.digitaltrends.com/mobile/oneplus-12-vs-google-pixel-8-camera-comparison/&sa=U&ved=2ahUKEwjF0tjlh4KEAxXsrZUCHWevAck4HhDF9AF6BAgJEAI&usg=AOvVaw1UZZxqb6li4xuzXPfXrIHT,2023-08-29 12:57:38.359281,Google
1054,Google and Phone,"Best Google Pixel Phone (2023): Which Model to Buy, Cases and Accessories, Feature Drops",WIRED,/url?q=https://www.wired.com/story/best-google-pixel-phone/&sa=U&ved=2ahUKEwjF0tjlh4KEAxXsrZUCHWevAck4HhDF9AF6BAgIEAI&usg=AOvVaw3MY-Hsdla6J89rR5q0AigA,2019-01-29 12:57:38.359281,Google
1055,Google and Phone,The Pixel 9 leaks are already here,The Verge,/url?q=https://www.theverge.com/2024/1/23/24048246/pixel-9-pro-leak-specs-google&sa=U&ved=2ahUKEwjF0tjlh4KEAxXsrZUCHWevAck4HhDF9AF6BAgHEAI&usg=AOvVaw25dwocA7J5mJ83eMPauXPD,2024-01-29 12:53:38.359281,Google
1056,Google and Phone,How to create a passkey for your Google account (and why you should),ZDNET,/url?q=https://www.zdnet.com/article/how-to-create-a-passkey-for-your-google-account/&sa=U&ved=2ahUKEwjF0tjlh4KEAxXsrZUCHWevAck4HhDF9AF6BAgFEAI&usg=AOvVaw2bWbmdddMcYkhJlVD5OtDe,2024-01-29 08:57:38.359281,Google
1057,Google and Phone,Google Pixel 8 review: Phone with extraordinary AI photography capabilities,Deccan Herald,/url?q=https://www.deccanherald.com/technology/gadgets/google-pixel-8-review-phone-with-extraordinary-ai-photography-capabilities-2768715&sa=U&ved=2ahUKEwjF0tjlh4KEAxXsrZUCHWevAck4HhDF9AF6BAgGEAI&usg=AOvVaw1lGLTx54SR9ey8vtbUNyio,2024-01-25 12:57:38.359281,Google
1058,Google and Phone,"For Made-in-India Pixel phones to succeed, Google must nail the pricing | Mint",Mint,/url?q=https://www.livemint.com/opinion/online-views/for-made-in-india-pixel-phones-to-succeed-google-must-nail-the-pricing-11697795473427.html&sa=U&ved=2ahUKEwjF0tjlh4KEAxXsrZUCHWevAck4HhDF9AF6BAgCEAI&usg=AOvVaw0QcN_6Bs7qzZnYkBZ4XqEd,2023-09-29 12:57:38.359281,Google
1059,Google and Phone,Samsung Galaxy S24 vs. Google Pixel 8: Which Android Phone Reigns Supreme?,PCMag,/url?q=https://www.pcmag.com/news/samsung-galaxy-s24-vs-google-pixel-8-which-android-phone-reigns-supreme&sa=U&ved=2ahUKEwjF0tjlh4KEAxXsrZUCHWevAck4HhDF9AF6BAgDEAI&usg=AOvVaw05uH8z-92Knkh5jXrxKMYj,2020-01-29 12:57:38.359281,Google
1060,Google and Phone,"Google activates thermometer, Circle Search on Pixel 8 phones",Telecompaper,/url?q=https://www.telecompaper.com/news/google-activates-thermometer-circle-search-on-pixel-8-phones--1489253&sa=U&ved=2ahUKEwjF0tjlh4KEAxXsrZUCHWevAck4HhDF9AF6BAgBEAI&usg=AOvVaw2mx_kaVM3isikBx4fURGs6,2024-01-29 12:52:38.359281,Google
1061,Google and Phone,"4 AI chatbots for your phone that are simply gold! ChatGPT, Amazon Alexa to Google Assistant, know them all",HT Tech,/url?q=https://tech.hindustantimes.com/tech/news/4-ai-chatbots-for-your-phone-that-are-simply-gold-chatgpt-amazon-alexa-to-google-assistant-know-them-all-71705989883478.html&sa=U&ved=2ahUKEwjF0tjlh4KEAxXsrZUCHWevAck4HhDF9AF6BAgEEAI&usg=AOvVaw087Ug4vnA2-u-aXNb1vvD-,2024-01-29 07:57:38.359281,Google
1062,Google and Phone,"4 AI chatbots for your phone that are simply gold! ChatGPT, Amazon Alexa to Google Assistant, know them all",HT Tech,/url?q=https://tech.hindustantimes.com/tech/news/4-ai-chatbots-for-your-phone-that-are-simply-gold-chatgpt-amazon-alexa-to-google-assistant-know-them-all-71705989883478.html&sa=U&ved=2ahUKEwjNpZXmh4KEAxWRqZUCHQuoCoA4KBDF9AF6BAgBEAI&usg=AOvVaw1WevMlv_C9D2eoiyWB8nul,2024-01-24 12:57:38.359281,Google
1063,Google and Phone,Google's newest phone may make you want to ditch your iPhone,TheStreet,/url?q=https://www.thestreet.com/technology/google-pixel-8-mint-january-feature-drop-circle-to-search-ai&sa=U&ved=2ahUKEwjNpZXmh4KEAxWRqZUCHQuoCoA4KBDF9AF6BAgJEAI&usg=AOvVaw2mrU-vojAUjHeU3TFmkdnV,2023-08-29 12:57:38.359281,Google
1064,Google and Phone,Pixel 8a retail box has leaked — here's our first look at Google's next phone,Tom's Guide,/url?q=https://www.tomsguide.com/news/pixel-8a-retail-box-has-leaked-heres-our-first-look-at-googles-next-phone&sa=U&ved=2ahUKEwjNpZXmh4KEAxWRqZUCHQuoCoA4KBDF9AF6BAgFEAI&usg=AOvVaw1v0cUQbCeIf2CCdAGqo2Et,2019-01-29 12:57:38.359281,Google
1065,Google and Phone,Google to launch India-made Pixel 8 phones in 2024,The Hindu Business Line,/url?q=https://www.thehindubusinessline.com/info-tech/mobiles-tablets/google-to-launch-india-made-pixel-8-phones-in-2024/article67437935.ece&sa=U&ved=2ahUKEwjNpZXmh4KEAxWRqZUCHQuoCoA4KBDF9AF6BAgEEAI&usg=AOvVaw2U4ZZtWvzGQKmP2LEKTKF1,2024-01-29 12:38:38.359281,Google
1066,Google and Phone,"Best Google Pixel deals: All-time low prices on phones, smartwatches, and more",Android Police,/url?q=https://www.androidpolice.com/best-google-pixel-deals/&sa=U&ved=2ahUKEwjNpZXmh4KEAxWRqZUCHQuoCoA4KBDF9AF6BAgDEAI&usg=AOvVaw2KpOuHeu4MTj1Y6Y8jVdCL,2024-01-28 17:57:38.359281,Google
1067,Google and Phone,Google update adds a handy health feature to the Pixel 8 Pro,TechRadar,/url?q=https://www.techradar.com/phones/google-update-adds-a-handy-health-feature-to-the-pixel-8-pro&sa=U&ved=2ahUKEwjNpZXmh4KEAxWRqZUCHQuoCoA4KBDF9AF6BAgCEAI&usg=AOvVaw1OcRfcARwO0U8qj6jLdd3U,2024-01-10 12:57:38.359281,Google
1068,Google and Phone,Google Pixel 9 Pro leaked renders hint at major design changes,Tom's Guide,/url?q=https://www.tomsguide.com/news/google-pixel-9-pro-leaked-renders-hint-at-major-design-changes&sa=U&ved=2ahUKEwjNpZXmh4KEAxWRqZUCHQuoCoA4KBDF9AF6BAgAEAI&usg=AOvVaw2lYg0zV86HQAtsV7lbtLK1,2022-06-29 12:57:38.359281,Google
1069,Google and Phone,Will Made In India Google Pixel Phones Sell Better?,Rediff.com,/url?q=https://www.rediff.com/business/report/will-made-in-india-google-pixel-phones-sell-better/20231030.htm&sa=U&ved=2ahUKEwjNpZXmh4KEAxWRqZUCHQuoCoA4KBDF9AF6BAgHEAI&usg=AOvVaw1M0MfJHUhU1fc2aZbThqz3,2005-01-29 12:57:38.359281,Google
1070,Google and Phone,Pixel Phones Get Surprise January Feature Drop: Here's Everything Included,Droid Life,/url?q=https://www.droid-life.com/2024/01/24/google-pixel-january-feature-drop-included/&sa=U&ved=2ahUKEwjNpZXmh4KEAxWRqZUCHQuoCoA4KBDF9AF6BAgGEAI&usg=AOvVaw3oXlZSl8osU_5eawkWpdpy,2024-01-29 12:54:38.359281,Google
1071,Google and Phone,Pixel 9 design leak teases big upgrade: A zoom camera,BGR,/url?q=https://bgr.com/tech/pixel-9-leak-teases-a-big-upgrade-for-googles-smaller-phone-and-its-not-the-iphone-design/&sa=U&ved=2ahUKEwjNpZXmh4KEAxWRqZUCHQuoCoA4KBDF9AF6BAgIEAI&usg=AOvVaw3ig-HDjMl_0UQo_Iby0Xqo,2024-01-29 09:57:38.359281,Google
1072,Google and Phone,"Google to manufacture Pixel smartphones in India, first devices expected in 2024",The Economic Times,/url?q=https://m.economictimes.com/industry/cons-products/electronics/google-to-manufacture-pixel-smartphones-in-india/articleshow/104547483.cms&sa=U&ved=2ahUKEwiM39Hmh4KEAxWGq5UCHWrDCoQ4MhDF9AF6BAgAEAI&usg=AOvVaw1rzDjOzwBGbpNitjzC8ACV,2024-01-26 12:57:38.359281,Google
1073,Google and Phone,Android Auto's Major Redesign Elevates Experience with Google Assistant and Voice Replies,Gizmochina,/url?q=https://www.gizmochina.com/2024/01/25/android-autos-major-redesign-elevates-experience-with-google-assistant-and-voice-replies/&sa=U&ved=2ahUKEwiM39Hmh4KEAxWGq5UCHWrDCoQ4MhDF9AF6BAgJEAI&usg=AOvVaw2ZCQGwDWmB3iSNzbvupLki,2023-10-29 12:57:38.359281,Google
1074,Google and Phone,Google's new update could be breaking Pixel phones again – here's what you need to know,TechRadar,/url?q=https://www.techradar.com/phones/googles-new-update-could-be-breaking-pixel-phones-again-heres-what-you-need-to-know&sa=U&ved=2ahUKEwiM39Hmh4KEAxWGq5UCHWrDCoQ4MhDF9AF6BAgGEAI&usg=AOvVaw2CH83xpMzgGm6tp4IjmbMt,2021-01-29 12:57:38.359281,Google
1075,Google and Phone,Best Google Pixel Phone to Buy in 2024,CNET,/url?q=https://www.cnet.com/tech/mobile/best-google-pixel-phone-to-buy-in-2023/&sa=U&ved=2ahUKEwiM39Hmh4KEAxWGq5UCHWrDCoQ4MhDF9AF6BAgDEAI&usg=AOvVaw2RXT1ZPP59mz76Tp-L5u9l,2024-01-29 12:56:38.359281,Google
1076,Google and Phone,Your Pixel phone could have a built-in macro camera — how to find out and use it,Tom's Guide,/url?q=https://www.tomsguide.com/phones/how-to-use-macro-mode-google-pixel&sa=U&ved=2ahUKEwiM39Hmh4KEAxWGq5UCHWrDCoQ4MhDF9AF6BAgFEAI&usg=AOvVaw2QXCcgS80IZMfEhgt7gCAe,2024-01-29 11:57:38.359281,Google
1077,Google and Phone,Google's annoying 'update ownership' sideload warning spreads to more apps and phones,Android Police,/url?q=https://www.androidpolice.com/google-android-14-update-ownership-warning-samsung-galaxy/&sa=U&ved=2ahUKEwiM39Hmh4KEAxWGq5UCHWrDCoQ4MhDF9AF6BAgIEAI&usg=AOvVaw3Nax02_eaFbbyLYas4ligg,2024-01-28 12:57:38.359281,Google
1078,Google and Phone,Apple’s iPhone cedes ground to Google’s Pixel in Japan,The Economic Times,/url?q=https://m.economictimes.com/news/international/business/apples-iphone-cedes-ground-to-googles-pixel-in-japan/articleshow/104022941.cms&sa=U&ved=2ahUKEwiM39Hmh4KEAxWGq5UCHWrDCoQ4MhDF9AF6BAgBEAI&usg=AOvVaw0fE7f8J9UzhIZnF6ksDmBr,2023-12-29 12:57:38.359281,Google
1079,Google and Phone,"Google had its best year with Pixel phone sales, here’s how many units the company sold",Times of India,/url?q=https://timesofindia.indiatimes.com/gadgets-news/google-had-its-best-year-with-pixel-phone-sales-heres-how-many-units-the-company-sold/articleshow/104282934.cms&sa=U&ved=2ahUKEwiM39Hmh4KEAxWGq5UCHWrDCoQ4MhDF9AF6BAgCEAI&usg=AOvVaw1ht2WTiE9jYjJB6z047qf7,2023-01-29 12:57:38.359281,Google
1080,Google and Phone,Samsung Galaxy S24's magical Circle to Search feature comes to Pixel phones,SamMobile,/url?q=https://www.sammobile.com/news/galaxy-s24-circle-to-search-feature-pixel-phones/&sa=U&ved=2ahUKEwiM39Hmh4KEAxWGq5UCHWrDCoQ4MhDF9AF6BAgHEAI&usg=AOvVaw3CQj6vXY8m3PuzMEgZVOGR,2024-01-29 12:54:38.359281,Google
1081,Google and Phone,6 Truecaller alternatives for Android users in India,Times of India,/url?q=https://timesofindia.indiatimes.com/gadgets-news/6-truecaller-alternatives-for-android-users-in-india/photostory/107057833.cms&sa=U&ved=2ahUKEwiM39Hmh4KEAxWGq5UCHWrDCoQ4MhDF9AF6BAgEEAI&usg=AOvVaw0ilu_1PtHf1PZ5SLs5HMLM,2024-01-29 09:57:38.359281,Google
1082,Google and Lawsuits,Google settles AI-related chip patent lawsuit that sought $1.67 billion,Deccan Herald,/url?q=https://www.deccanherald.com/business/companies/google-settles-ai-related-chip-patent-lawsuit-that-sought-167-billion-2863127&sa=U&ved=2ahUKEwj0hZDnh4KEAxVIR7gEHaWBAQUQxfQBegQIBhAC&usg=AOvVaw1AmGm8v2nBSSs1-6eAqVno,2024-01-26 12:57:38.359281,Google
1083,Google and Lawsuits,Google settles $5bn lawsuit for 'private mode' tracking,BBC,/url?q=https://www.bbc.com/news/business-67838384&sa=U&ved=2ahUKEwj0hZDnh4KEAxVIR7gEHaWBAQUQxfQBegQICRAC&usg=AOvVaw2c2v8IMaPyE47BNI9Fc2I8,2023-10-29 12:57:38.359281,Google
1084,Google and Lawsuits,"Why are Apple, Amazon, Google and Meta facing antitrust lawsuits and huge fines? And will it protect consumers?",Japan Today,/url?q=https://japantoday.com/category/tech/why-are-apple-amazon-google-and-meta-facing-antitrust-lawsuits-and-huge-fines-and-will-it-protect-consumers&sa=U&ved=2ahUKEwj0hZDnh4KEAxVIR7gEHaWBAQUQxfQBegQIBxAC&usg=AOvVaw2hYbPU3a-Jq_tCg9TOwcUi,2021-01-29 12:57:38.359281,Google
1085,Google and Lawsuits,"Google faces lawsuit over copyright infringement, data scraping for AI expansion | Mint",Mint,/url?q=https://www.livemint.com/news/world/google-faces-lawsuit-over-copyright-infringement-data-scraping-for-ai-expansion-11689151514026.html&sa=U&ved=2ahUKEwj0hZDnh4KEAxVIR7gEHaWBAQUQxfQBegQIBBAC&usg=AOvVaw38hGZqasua3w4eHm_x4k8O,2024-01-29 12:55:38.360290,Google
